"ID","Text","Label"
"1321","I fucking love being ignored. I ask a question because I need an answer not because I want to talk to you. Let's be real I'd rather have no communication with you.","5"
"5731","@Project_Veritas @CNN Why does Biden mention the 17th. Trump will be in Dallas Texas on the 17th for his rally! Are they planning an event and Biden just slipped? Do we really believe that Biden has no communication with the Renegade. Biden is the dam! If he falls they all follow! Too much to loose!","5"
"3635","@badassjadon Gotta go in town. They ain’t got no phone 😂😂","5"
"10079","@AskPS_UK Turns off after 10 seconds every time. No signal makes it to the TV. It beeps, lights up blue, then dies after 10 seconds! My third one!!","5"
"14604","My phone fell down a broken vent on a @cathaypacific flight, I was phoneless for days &amp; had to buy a new device for work purposes. THREE WEEKS later they respond saying they refuse to reimburse me for my new phone. Really disappointed in such a prestigious company. https://t.co/suIjOXUGJG","5"
"12434","What’s your favourite way to waste time with no internet?#AskTwitter","5"
"5680","@Shaleahhh Play dumb all you want ion do no internet shit just know when i see you it’s BAD should’ve kept her name out your mf mouth","5"
"12025","As a child my dad re-married, months later he called and said his wife didn't want us around anymore and he wasn't allowed to see us. No more Xmas, no bday cards, no phone calls. My mother an abusive alcoholic claims we had a wonderful childhood. Not sure why I'm so screwed up 🤔","5"
"278","my ap psychology teacher just told us that for a project we have to watch a scary movie by ourselves, in the dark, with the doors unlocked, no phone, no nothing, and journal our physical experienceso sad to say that i will be deceased, therefore, unable to complete the project","5"
"3575","Log entry 3:Workshops in the back of the building have no phone service 🙅🏼‍♂️, while the front has amazing reception😍. So.... do I go to the back and learn something new... or do I take a course on “How to use technology” ... and practice for the @ProBrawlLeague  🤔🤔🤔","5"
"8218","@flipkartsupport NO COMMUNICATION between @flipkart and #ekart #delivery service. Been 6 days and still waiting for them to #update &amp; #return #defecting #appliance ! #CallCenter is a #lost cause! @amazonIN wish you had the same product. :( #consumer #aftersales #pathetic","5"
"5536","@Ask_Spectrum Any issues around Indian Trail, NC ? No internet ...","5"
"3000","@RCNconnects no internet WAtertown MA. What’s going on ?","5"
"13062","@MyntraSupport @myntraHi Myntra team. I have ordered clothes on 3rd October 2019, yet not received the order. There is no communication, no order updates..What's going on??May I get any explanation on this?? https://t.co/DN18Pb3k4l","5"
"11318","@ACTFibernet @ACTFibernet still no update and no internet","5"
"14284","@bt_uk  Wi-fi not working at home. Waited 7 days for an appt then today no one showed up. Just cancelled. No phone call nothing. No appts now until Monday. Absolutely dreadful service. Will anyone even show up next week??","5"
"13894","there’s no heartbreak like drifting away from a friend you’ve known for most of your life. now that i’ve stopped texting first, there’s no communication. i thought our friendship meant more than that but i’m not going to force something that isn’t there. have to let go i guess","5"
"5822","@adored_2 @DevinAbbas @donholtmac @heart3626 @JustSayingWhat1 @commonsensejan @Lalanamour @michellmybell1 @surgerysleeper @soulslide @TertiusIII @nico_manocchio @Simple_Shaman @slim_mirokujin @Denbar64 @TrumpDumpCards @robster16a @ManCreatedGod1 @DianWChain1 @S_A_Malcolm @TheChristianWa3 @zalphaprime @CarolCpmgasser @malo_j @Cant_Read_Maps @BrandonCreek63 @Loriniowa @Janetb172 @geraldpayne25 @Thagraysentinel @AlhamdulilahTV @CindyJC007 @LeannEAF @NRA_TacoBowl_MS @FeatherEW @Y2Krashman @TDude713 @TedPerkins10 @sethgambee @mark_georgiou @rachel7remnant @DawnRLFreeman @2Cents69 @StandBackUp2 @Squirrely99 @orna_verum @halcyondon @Thedukeistheman @OMidwinter @fasting39 Are you suggesting plants are conscious?P.S. Plants communicate by means of chemical signals. Just as brains produce minds via chemical signals. No chemical signals, no communication. No chemical signals, no mind.","5"
"1496","Almost Day4, no Internet, Case Release.......... https://t.co/ezoSdUsvIK","5"
"4484","@BBCBreakfast About time too. Fuming that they blame customers and our devices when it's literally everyone that can't get on, and when I did have signal (none now) there was no Internet.How they act now will decide whether I demand to leave my contract as my phone is essential as a carer.","5"
"15572","Too many biased, twist, one-sided and fake voice. What’s worse? There is no trust, no communication, no even a will to try to understand the opposite site. Tired of this.","5"
"9765","@Ibne_Sena @JioCare @Airtel_Presence @JioCare @reliancejio @Airtel_Presence @airtelindia do something through which people in J&amp;K can recharge their numbers through calls. There's no Internet for them how will they recharge.","5"
"9558","@daniellemeiu hahaha i'll have a new one in a couple days! kinda loving the no phone life","5"
"7656","Pisses me off how much landlords take the piss with younger tenants. Students in my gaff have been here for 3 weeks and there’s still no internet &amp; we’ve only just got a kettle/ microwave/ toaster. Over last 4 years I learnt, soon as they have your money they don’t give a fuck","5"
"14637","@FabianTijero @scottsantens Like bernie, their plans only affects workers. It doesnt address those who need money to get back on their feet to fix their lives. How can a homeless person find work when they got no phone, no home address, no way to present themselves professionally.","5"
"2599","@CityPowerJhb What about Jukskei Park been out since 8pm last night and no communication around the problem.","5"
"6482","@ucoz_en I have had no communication on the deletion of my site. It had a lot of work on it. Can I have it reinstated or a way to.","5"
"12342","@JayTea1993 @verizon @TMobile Where I am in central nj, I just switched from At&amp;T after 13 yrs. t-mobile network is better here (no internet blackspots where internet drops) &amp; is faster. I also saved $40/month unlimited from 12gig with roll-over on AT&amp;T...","5"
"2764","no phone in sight, just vibin https://t.co/tqFJ9PPHuv","5"
"3636","every time i think my life is getting kind of rough i remember the time period where ~i had no phone, couldn’t move my neck &amp; had to take icy hot to the bar with me, &amp; then someone hit me with their car while i walking in the gravel lot~ and i know it can’t be worse than that","5"
"6761","Dear @VodafoneIN , from last two no internet connection in my area. Kindly do the needful ..","5"
"3504","@Azarazua94 @Apple no phone is waterproof today","5"
"11415","Potang ina no internet connection","5"
"1627","@virginmedia since moving to Virgin mobile from EE my signal has just been getting poorer and poorer. I now have no signal at all. What's going on?!","5"
"4931","@threeuk @ThreeUKSupport no internet signal in East London today? Whats going on??","5"
"5163","Please help #TeamPulte and other #TwitterPhilanthropy teammates.  Please share how I can get me and my kids on a “list” for help.  In less than 2-hours I will have no phone, and no connection to my special needs child while at school.  Circumstances are dire.  I’m at wits end😭🙏","5"
"6147","@FirstNorwich Hi Liam why are all the 23s going g out of service into the city?  No communication from your company to say why and I want a 23 not a 24, completely unacceptable","5"
"9439","i need to lock myself in my room &amp; just study lmao. no phone, no distractions.","5"
"5671","So I've driven to Quirindi to get service. Currently still have no power, no phone service and no coffee in Werris Creek. No idea when any services will be back :-(","5"
"6032","If you a female I’m dealing with I gotta no phone policy when in my presence.","5"
"13591","*No ambition*No communication skills*Future visions that don’t mesh*She don’t suck peepee *And TOO needy, it’s ok to be needy. Not OD though. Y’all hoes be OD https://t.co/nYf68Sgf6h","5"
"8204","After rebranding, i can't hide they joy of watching @K24Tv every day. Informative news, great entertainment and good viewer's interactions, but I won a movie ticket last Saturday but ine in the #Arena254  and after sending my details no communication. Movie- #CoercedRevenge","5"
"8978","Kofi's Readings Pt 23 Lessons:Life with less internet is wonderfulLimitations you can’t control have their advantagesDeep focus is powerful when you have goals to achievehttps://t.co/5PFOrzzuUO","5"
"3318","""@Xfinity @callMe_ACP I use xfinitywifi and i pay for it weekly but it seems to not be working and constantly says """"No Internet Connection""""""","6"
"14104","most recent time I was hospitalizedI did lot of self-searching because what else could I dowith no internet ..","6"
