ID,Text,Label
25,"""Are you tired of seeing """"no internet connection"""" on your computer screen? If so, then it's time to call us. Let's get that fixed! (301) 213-4008 👍#connection #internet #data #home #ISP https://t.co/32BkRnFXBm""",5
85,@annjogu @radiomaisha Tuko Tayari.Though there no signal in lodwar about 3 weeks,5
98,#NAME?,5
220,#NAME?,5
38,@chiddickstree Depends on your tech. If I’m going somewhere unfamiliar I plan the route on an app then screenshot in case of no signal (such as being underground).,5
280,Having no phone since Tuesday really was so nice I now want to throw my new phone in the trash can,5
182,Heading into almost 24 hours of no internet. Anyone have suggestions for other internet providers? My @Vodacom contract needs to renew soon and they're not giving me reason to do so apparently.,5
174,@ArcherBM @Rachelle_jdh @RichSementa @marklevinshow The situation has been made a lot worse. You want our troops to do for u when there's no communication to anybody when greenlighting the Turks to attack in the first place. Are the military forces around the world supposed to have a crystal ball for your presidents stupidity?,5
201,#NAME?,5
21,"@DhyInn Idk I unplugged and reset everything, but still didn’t work, so I left it for like an hour or so and then started working again. I think it might be a problem with the network provider and not the router bc I could connect to the router, but there was just no internet.",5
128,#NAME?,5
4,"@TonyJ_Finnegan Hi Tony. Not sure how accurate this is. I’ve moved, get no signal. Current provider’s coverage checker says service will be poor, yet the checker below says likely to get a good service on that provider.",5
120,"@JuliusGoat I spent election week 2016 at a monastery in Big Sur. No internet. No phone. No radio or TV. I didn't know what had happened until the Saturday after. Let me tell you, best decision ever. I'll do it again next year.",5
211,"Hi @PLDT_Cares i would like to report cause of no internet access at this time account no. 253284543 manggahan, pasig city",5
159,#NAME?,5
161,@HDFC_Bank Zubin can u please check your Twitter and then reply to me. It’s been more than a month and you guys are not reverting. Every time you ask is 3 days to revert and then no communication from your side,5
127,@AGamer316 @davidlagreca1 Probably where the was no communication was when https://t.co/WguF9EZoK1 was given the list no one told them to mix up the names or whoever made this didn’t mix up the names,5
125,@WereldPijnCafe @Diurpagissa @SamiSoderlund @Si_G__ @learn2discern1 @JohansenJarle @P_na_cova @WidmerAriane @marikyork @ErYuDK @pufpufpafpaf @Tlcusa1 @free_energy2016 @AnonymousSage1 @An0n_Truther @IntegrityNeeded @34ALL1 @stranger_poetry @harshithbj2 @CharlesCatagnu5 @masihiunqadim @KlausRobo @Vladimi82222415 @Rolouzis @papa250254 @YusufPonders @Test123_test321 @LaurenLindsayDj @rchavezm @crazyjane125 @IloMagyar @claudiacrown1 @VendettaAnon1 @AlexanderOhrid @MavuHlophe @CristalPanther @brian92992 @Jay47310353 @SoulSurvivor60 @semprescettica @sewneo @TruthRtc @KarelDekeyzer @DwightMannsbrdn @2ndtimehere @Jennydenmark @wmeijer4 @Awakening420 @Jo_Ozymandias @conreen9899 There is no internet security,5
298,"@JustinFrankMD @gtconway3d And then a quiet place to sit and tweet...that has no internet. But,goodness, he doesn't need to know this, right?",5
205,"@iamMVP October 16,2019 3rd day  @PLDTMyDSL  NO INTERNET CONNECTION AND NO DIAL TONE #PLDTNOINTERNETCINNECTION @PLDTHome @pldt @PLDT_Cares  @PLDTHome  NO INTERNET CONNECTION AND NO DIAL TONE!  #PLDTNOINTERNETCINNECTION #PLDTNODIALTONE #PLDTBADSERVICES",5
236,"@ThreeUK Almost changed phone to Three but as my old phone had stopped working online, had been stuck in the past with no signal when you were down so kept it separate. Did take some digging to find network was down not my just my mifi. Couldn't use laptop without mifi.",5
169,#NAME?,5
74,"@GabrielMncwabe Hi Gabriel, I made an order and sent proof of payment. Please let me know when I can expect delivery. It’s over 2 weeks and I’ve had no communication from you. I need the products or my money back. My order number is on the attachment Sent via email.I paid 28 Sept",5
75,"There are computers designed for Amish people, with selling points like 'No internet, no video, no music'. via @TheFactSite #TechFacts #RobotFacts",5
134,"@Scottie_Alex @VodafoneUK Can’t go on, got no signal lol x",5
199,I'll just chill phoneless coz I can't even get a contract phone coz my credit record is in the crapper coz my aunt once opened an account in my name and didn't pay it properly,5
207,@TostitoF @bharrison2010 no phone after 6pm then,5
209,"Only 2 places in our entire town are open, since they are the only places that can still use cards. Only version users still have cell service, still no internet. Apparently a “third” party dug in the wrong place and messed everything up. Ooooof!",5
153,@SugarFreeCoach @scedmonds @LoriMoreno @smolenskylaw @CarlRamallo @MarshaCollier @WillHeltonCom @ruhanirabin @tripletsfan19 @SuuperG @AAA_Stripe_Pro @Kred @EmpireKred @PiperHawk @jchrisb123 @Judy_Cockerton @cftc10 @nevahirdova @ValuedMerchants @GaryLoper @DK_Coble @Milieunet @RockTheReTweet @tammikibler @Lucas_Wyrsch @cshislop @LovingYourLDR @Logik007 @SimplyDenise @cpajoe @MadisonStores @LoveThatYacht @snopes We had another router upstairs but it didn’t seem to speak to the main one. We were resigned to having no signal upstairs except in the room directly above the primary one,5
54,"""@4Awesometweet @DiMartinoBooth Thats really dirt cheap. The average """"rich"""" German top 10 earner would only work 5 years to afford it. Unfortunately, no food, no clother, no phone, no electricity etc. for the 5 year saving periode :-)""",5
192,@ATT TERRIBLE Internet service. No internet for 4 days . Supposed outage... not acceptable. Will be going to another company,5
61,"@Colin__Beach @VodafoneUK Wait until something goes wrong (sorry to put a damper) 15 days no internet, 3hours hold without talking to anyone on customer service line. You cant contact them- you in the mercy of them contacting you. Currently waiting for callback that was meant to be at 9.30",5
59,"I would actually be a terrible girlfriend, I need my space and I'd be content with one shared dinner/activity per month. No phone calls, minimum text messages, he has to check in on me when I on my pms days. We can schedule a smol nyana coitus but he needs to leave at 2am 😞 https://t.co/mWgJvfh5kb",5
19,Weird. No communication. Still. I fall for you deeper every day...,5
58,No data and no internet in my flat is the WORST,5
22,@JioCare pathetic service in my area. Have been told that there is a temporary issue going on since last 2 weeks by jio costumer care. Not able to receive calls and no internet. Pls fix it ASAP @reliancejio,5
235,Enter carTurn on google mapPut phone in the holder*A minute later*Pat pocketsNo phoneCheck bagNo phoneGet out of the carLook for the phone in the houseAsk people in the houseNo phoneBack in the carCheck bagNo phoneLift head from bagSee phoneFeel stupid,5
147,"@ThreeUKSupport It is dozens of areas around Cambridge, not just one, do I have to look up the postcodes for all of them? Entire areas of Cambridge are dead to me, just to name a fewCB2 8PE,  CB4 1NG, CB3 0AG, CB3 9DQ. Some have no signal, others signal but no internet. It's happening more",5
37,#NAME?,5
215,"@UN we people of kashmir are crying dying with hunger and sickness no medicine no food no communication so that we can beg for food but so cold #HumanRights are deaf,dumb and sleeping #enjoy our pain",5
72,"""@gospodindpakoh @soulless_memes @XboxStealth @anthemgame Crashes, pilot data error, bugs, unavailable servers, no communication just lies and deleted roadmap, no """"salvage all"""" button in a looter shooter, blues on gm3, broken inscription and loot sys, there is no story, farm is (are u joking?!), contracts are empty on gm3, and more...""",5
71,No communication is key to a good Twitter relationship.,5
181,@MaterialsToday  How much time it can take to make a decision on a manuscript after revision submission in the journal 'CARBON'? We submitted a revision 4 months back and still no communication even after repeated queries/emails. It is something not expected from CARBON.,5
254,"I just need one day. Like away.. From everybody and everything... No phone, not being bothered or anything",5
243,"For the second week in a row, just sat and watched #AEW with no phone, Twitter or laptop and just enjoyed it.",5
232,#NAME?,5
145,"@AppleSupport upgraded to Catalina, can connect to WiFi but no internet. Great!",5
49,"Smh broke my XS Max last night and instead of filing the insurance claim today I said fuck it bought a ProMax. Anyway, I'm phoneless for 2 days so sup",5
189,@krakenistic how we gonna talk abt our relationship 🥺😔when there No communication :’(,5
104,@Zuku_WeCare no internet connection for 12 hours. account number is 243315. kindly fix it,5
7,Dear jio no internet available at Kurla railway station Plot form. @JioCare @reliancejio @TRAI,5
97,"People don't be having no communication, but will expect you to read their mind",5
68,Sometimes I think of good tweets while taking a dump and if there is no internet connection then I write them up on the wall.,5
116,Still no internet 👌,5
165,Finally! a bitch been phoneless for the longest https://t.co/6D2XU2elqK,5
203,We need live public feed of all the refs bank accounts. No communication with NFL higher up execs before or during game. I need to know if these games are fixed or if the refs are really this blatantly uneducated and inept cus it’s REAALLLLY starting to look like games are fixed,5
67,"@thetrueBigBoss No internet and TV services for 24 hours must be very frustrating Greg. :(If you like to have a second pair of eyes checking, please send us a DM with your account info. Thanks. ^bk https://t.co/yWof4TXpGJ",5
226,"No phone , no social media, like literally nothing . Just me , myself &amp; I .",5
139,@ThreeUK can someone help me! I’ve had no signal all night. Only able to use WiFi,5
103,"@FlipkartStories @Flipkart @_Kalyan_K @WorkAtFlipkart @rajneeeshkumar @FlipkartSellers True their effort is so good , Still I have not received my ordered product dated 2nd Oct. 2019. No communication from anyone,  You guys are making fool to the people .  For your reference how you are making fool,  Plz check screen shot. https://t.co/LdzQma9p1z",5
224,#NAME?,5
83,"To all students who are struggling to get the content in their head:TRY THE 25:5 RULE! 25 mins of studying straight. No phone, no distractions5 mins break time",5
129,"""Fed up with @virginmedia #broadband disconnecting as much as it does considering the price we pay for it""""Connected, no Internet"""" ??? Wtf are we paying for? #smh#wifi #VirginMedia #disappointing #terrible""",5
43,@_FleeLee Nah females always saying that like I’m supposed to give af. Just don’t text me I don’t wanna be on no phone wit chuuuu lol,5
178,@NSDLeGovernance @IncomeTaxIndia my application for PAN correction is stuck with you for last one month with no communication. Refer no 881053239407972. Also what is the process to withdraw application and reapply fresh one in case I entered incorrect data inadvertently?,5
16,I want go back and forth dissing you on no internet it takes too much energy,5
18,#NAME?,5
240,⚠️Tickets for #NFNC are nearly ❌🙆🏾‍♂️❗⚠️VERY limited tickets available 🎟 Dont forget... ❌ Cameras ❌No phone ✅Madness Prizes to be won on the day 🏆Free shots on entry 🥃 https://t.co/rNOLoWMnui,5
171,"@michael_coppola I'm glad to hear you got the support needed. Keep in mind we're here to assist 24/7, no phone needed. We are currently offering open enrollment. This means you can have peace of mind, and protect your device. https://t.co/YW3ZMrImfk  ^KM",5
102,@Airtel_Presence @airtelindia @Consumer2Court @consumercourtin @ConsumerCourt_ @TRAI No communication since the beginning about the so called discount. Now they seem to be giving Rs. 40 discount. No wonder Airtel is giving such lousy idiotic service with such exorbitant rates these days!!! https://t.co/j2oM89WvAn,5
295,Great opportunity for our community! 10/23 at State Bridge from 6-7 pm. My advice - no phone until high school! https://t.co/uwXGg3Io99,5
6,@Wickes thank you for not turning up today between 08:00 and 18:00 with no communication or anything. When will we get notified of the delivery? 😠😠 #poorcustomerservice,5
63,Healthy Habits... Daily Countdown:9 Thousand Steps8 Hours of Sleep7 Glasses of Water6 min of Meditation5 Servings of Fruit4 Breaks3 Healthy Meals2 Hours of No Phone1 Workout SessionWhat would you add to this countdown?,5
175,Why the monitor say no signal i have everything plugged in,5
170,"@dominos_india you say 30 mins or order free, nup not in 30 mins, you say 45 mins at max, the delivery takes an hour with no way to track, no phone number, and after delivering you remember you forgot oregano or chilli flakes for order of more than 1.5k . What the hell is wrong! https://t.co/RMghTZI3mz",5
196,imagine if the world had no internet for a day,5
77,"@defNotChuck Fishing for sympathy from behind their keyboards via magic waves that travel globally in an instant. Meanwhile there's a mom picking rice, side stepping cobras, &amp; boiling her water with a toddler on her back but she has no internet to complain.Kids are awesome &amp; fun",5
31,@1912PVVNL Sir please on paper of order copy sent me when I met axan refuse of light I met many meetings of axan when refuse and phone not pic many calls but no phone pic tell me now what I do please order copy sent me mails ya Twitter account what's p 9536811333 then I go axan office proof,5
267,@UK_CAA thanks to you I have now lost 2 holidays!I was due to pay my deposit with another company today they kept the price the same until today as was supposed to have automatic refund that I am eligible for! Had enough of the lies and no communication! Please sort this mess out,5
210,#NAME?,5
238,"The cardinals are putting up one of the most embarrassing showings in playoff history. How did they win any games with this outfield? No aggressiveness, no communication, no instincts. 🗑🚮",5
250,"@SuddenlinkHelp I got a new modem/router today.  Called to activate internet signal. They had issue told they would call back.  2 hours later, no call. No signal.",5
28,"no internet, no data. I wanna kms ;-;",5
133,"Solitude experiment. Stay here for 30 days. No internet, electricity and cell phone. Enough food and supplies for life. Can bring books and pet. You accept? https://t.co/bCMHy1qWYe",5
57,#NAME?,5
206,"@TRAI Worst network on the earth goes to @Idea @idea_cares. No calling, no internet, no dada. #ideaHaiToSabBandHai#idea #worstNetwork@VodafoneIN",5
